3, 0,-29528.04,-29534.5,-29518.57,-29523.04
4, 0,-29926.96,-29932.64,-29943.59,-29938.42
4, 1,-39938.72,-39943.44,-39933.28,-39949.08
5, 1,-36221.55,-36231.8,-36216.34,-36226.75
5, 2,-34875.55,-34891.43,-34886.68,-34880.45
5, 3,-26742.33,-26737.07,-26747.46,-26752.31
5, 4,-19574.29,-19585.2,-19579.44,-19590.48
5, 5,-12496.66,-12502.68,-12508.47,-12491.57
0, 2,-39192.07,-39196.08,-39181.49,-39186.39
1, 2,-39454.38,-39463.91,-39458.75,-39469.59
1, 1,-34492.37,-34501.64,-34496.8,-34507.36
0, 1,-28621.52,-28614.97,-28625.8,-28609.93
-1, 2,-39095.88,-39100.52,-39105.72,-39111.83
-2, 2,-41009.86,-41004.7,-40998.84,-41015.58
-2, 1,-40056.68,-40046.04,-40052.16,-40041.38
-3, 1,-41578.27,-41573.76,-41568.11,-41583.45
-4, 1,-40694.64,-40679.43,-40689.57,-40685.12
-4, 0,-29464.61,-29470.23,-29480.93,-29475.91
-4, -1,-21520.58,-21514.89,-21503.81,-21509.56
-5, -1,-20620.75,-20625.93,-20609.3,-20615.39
-5, -2,-17030.77,-17025.57,-17042.79,-17036.6
-5, -3,-13300.2,-13311.03,-13294.47,-13305.89
-4, -3,-13932.87,-13938.88,-13928.01,-13943.97
-3, -3,-13401.77,-13408.32,-13392.03,-13396.58
-3, -4,-9729.359,-9747.005,-9734.161,-9741.404
-3, -5,-6128.797,-6113.136,-6117.996,-6123.449
-5, 0,-28412.72,-28417.48,-28407.42,-28423.65
-6, 0,-22823.12,-22834.21,-22829.23,-22839.96
-7, 0,-18403.66,-18398.55,-18392.12,-18386.41
-8, 0,-14467.82,-14479.41,-14473.13,-14484.52
-8, 1,-14892.5,-14904.21,-14898.61,-14886.83
-9, 1,-11359.23,-11365.9,-11349.77,-11354.75
-10, 1,-8375.628,-8386.646,-8381.518,-8370.246
-11, 1,-5911.301,-5893.894,-5904.041,-5898.628
-12, 1,-3854.111,-3844.088,-3860.638,-3847.637
-13, 1,-2282.582,-2276.043,-2287.667,-2268.458
-13, 0,-2256.127,-2248.695,-2262.055,-2244.409
-13, -1,-2165.51,-2159.066,-2153.089,-2148.704
-14, -1,-1051.616,-1068.272,-1061.766,-1057.158
-15, -1,-295.7406,-293.6913,-280.8923,-311.3124
2, 1,-40523.15,-40512.24,-40518.02,-40507.54
3, 1,-41989.62,-41973.09,-41983.32,-41978.61
3, 2,-41417.48,-41410.8,-41427.1,-41421.63
3, 3,-32281.87,-32271.04,-32276.18,-32287.03
2, 3,-33043.13,-33032.67,-33038.04,-33048.68
1, 3,-32237.13,-32230.68,-32241.27,-32246.85
0, 3,-32245.79,-32255.8,-32250.23,-32262.71
-1, 3,-32062.96,-32057.11,-32073.01,-32067.36
-2, 3,-32665.88,-32654.38,-32649.68,-32660.81
-2, 4,-24762.93,-24768.2,-24779.5,-24773.96
-3, 4,-23859.22,-23843.7,-23849.54,-23854.25
-4, 4,-22035.79,-22025.25,-22040.57,-22030.53
-4, 5,-14455.51,-14466.63,-14460.72,-14449.74
-5, 5,-12674.15,-12662.64,-12656.63,-12668.85
-6, 5,-10182.81,-10192.81,-10176.31,-10188.09
-6, 4,-15162.67,-15167.66,-15151.49,-15156.34
-5, 4,-19299.56,-19305.34,-19310.34,-19293.25
-1, 4,-24107.86,-24097.24,-24103.03,-24091.64
0, 4,-24471.06,-24459.36,-24464.73,-24453.73
-3, 3,-32087.52,-32081.23,-32097.87,-32092.21
-3, 2,-41070.23,-41064.6,-41075.68,-41080.85
-5, 1,-36515.32,-36510.22,-36520.89,-36526.18
-5, 2,-34614.82,-34630.32,-34619.65,-34624.81
-6, 2,-23897.29,-23885.28,-23890.93,-23880.3
-7, 2,-18572.4,-18567.55,-18583.59,-18577.17
-7, 1,-19449.49,-19455.51,-19444.35,-19460.79
-5, 3,-26730.34,-26741.5,-26725.92,-26736.21
-5, 6,-6042.083,-6053.896,-6049.002,-6059.716
-6, 6,-4865.492,-4859.83,-4871.485,-4876.881
-7, 6,-3701.155,-3717.467,-3707.668,-3711.595
-7, 5,-7788.318,-7798.842,-7792.402,-7782.359
-6, 3,-19898.09,-19914.58,-19903.9,-19908.61
-3, 0,-29097.56,-29102.95,-29086.31,-29092.99
-6, -1,-18807.11,-18813.18,-18818.32,-18824.1
-7, -1,-15951.71,-15957.24,-15962.64,-15945.83
-7, -2,-12965.38,-12975.68,-12970.54,-12959
-7, -3,-10078.24,-10088.8,-10084.8,-10071.62
-7, -4,-7367.186,-7377.889,-7372.779,-7384.643
-7, -5,-4789.558,-4783.258,-4777.755,-4772.235
-1, 5,-16188.86,-16177.47,-16183.54,-16193.27
-1, 6,-8201.597,-8196.659,-8211.939,-8207.734
0, 6,-8308.661,-8303.74,-8297.884,-8315.555
1, 6,-8398.222,-8416.409,-8403.939,-8410.434
2, 6,-8319.869,-8314.195,-8330.36,-8326.061
2, 5,-16491.2,-16502.49,-16508.46,-16496.11
2, 4,-24522.23,-24528.12,-24512.03,-24517.13
1, 4,-24285.53,-24296.07,-24279.97,-24290.75
2, 2,-41629.07,-41638.94,-41645.43,-41633.8
-4, -2,-17599.84,-17594.7,-17610.49,-17605.37
-4, -4,-10021.33,-10016.07,-10027.67,-10011.35
-5, -4,-9749.736,-9768.098,-9756.568,-9763.391
-4, -5,-6341.408,-6336.596,-6330.223,-6348.725
5, 0,-28270.63,-28264.86,-28281.62,-28276.38
6, 1,-25206.69,-25200.73,-25190.39,-25195.02
6, 0,-22693.29,-22688.23,-22682.88,-22677.32
6, -1,-19099.09,-19088.38,-19082.38,-19093.96
7, -1,-16144.01,-16149.84,-16155.43,-16138.54
7, -2,-13387.58,-13370.87,-13381.21,-13376.63
7, -3,-10601.82,-10608.23,-10595.95,-10613.11
6, -3,-12297.49,-12291.9,-12303.42,-12285.74
5, -3,-13324.47,-13341.91,-13331.07,-13336.45
5, -2,-17159.12,-17170.78,-17153.43,-17164.24
4, -2,-17685.7,-17669.14,-17674.9,-17680.14
3, -2,-17283.39,-17288.99,-17277.22,-17272.08
3, -3,-12970.07,-12975.41,-12959.37,-12964.21
4, -3,-13607.06,-13595.84,-13601.48,-13590.3
5, -4,-9478.095,-9488.828,-9494.651,-9483.766
5, -5,-5969.648,-5957.653,-5952.662,-5962.617
5, -6,-2716.392,-2721.618,-2726.775,-2733.276
5, -7,-688.1238,-674.3232,-693.3095,-679.4623
4, 3,-30570,-30574.72,-30563.89,-30558.63
6, 3,-19732.62,-19726.04,-19720.6,-19737.65
6, 2,-23885.89,-23891.84,-23880.17,-23875.46
2, 0,-25374.67,-25363.63,-25369.76,-25379.68
2, -1,-17217.98,-17212.48,-17201.91,-17206.57
3, -1,-20730.98,-20742.16,-20725.96,-20736.53
3, -4,-9369.319,-9380.763,-9362.978,-9375.679
4, -4,-9760.648,-9742.581,-9749.443,-9753.608
6, -5,-5579.684,-5574.148,-5584.763,-5590.827
6, -6,-2513.936,-2519.671,-2525.504,-2529.277
-3, -1,-20607.94,-20596.65,-20602.94,-20591.93
-2, -1,-16882.13,-16893.82,-16887.46,-16899.69
-2, -2,-15096.08,-15106.4,-15101.62,-15090.35
-2, -3,-12075.82,-12092.01,-12086.59,-12081.03
-2, -4,-8990.745,-8997.696,-8984.909,-9002.713
-2, -5,-5624.683,-5614.42,-5607.443,-5619.259
-2, -6,-2535.25,-2539.767,-2522.93,-2529.468
-3, -6,-2713.549,-2707.217,-2725.479,-2720.117
-5, -5,-6185.124,-6191.112,-6196.59,-6203.556
-6, -5,-5547.001,-5558.252,-5540.503,-5553.855
-8, -5,-4128.583,-4123.874,-4116.635,-4134.704
-8, -6,-1810.921,-1817.942,-1800.556,-1807.775
-8, -7,-341.2076,-350.2239,-344.2917,-357.8152
-3, 5,-15492.31,-15486.66,-15481.59,-15475.55
4, 2,-39106.93,-39111.97,-39117.26,-39122.61
4, -5,-6089.996,-6101.85,-6095.948,-6084.093
4, -6,-2810.668,-2815.216,-2803.014,-2797.964
1, 5,-16665.72,-16671.88,-16656.16,-16661.09
0, 7,-2045.826,-2057.737,-2052.425,-2062.801
-4, 3,-30450.09,-30460.55,-30455.05,-30465.79
-6, -2,-15386.54,-15403.44,-15392.66,-15398.03
-6, -3,-11858.45,-11870.83,-11876.16,-11865.39
-1, -3,-8868.625,-8862.957,-8880.558,-8875.206
-1, -2,-9096.722,-9086.496,-9091.073,-9104.149
-1, -1,-9283.554,-9278.077,-9271.782,-9267.351
0, -2,-8221.877,-8216.896,-8205.093,-8210
0, -3,-8301.674,-8308.021,-8313.114,-8296.213
0, -4,-6743.494,-6749.118,-6731.235,-6737.016
0, -5,-4596.796,-4585.344,-4591.106,-4580.066
0, -6,-2241.281,-2224.437,-2230.176,-2234.355
0, -7,-501.8175,-490.1976,-496.7092,-481.8298
-1, 1,-34561.16,-34565.91,-34571.76,-34577.83
-3, -2,-17158.4,-17146.78,-17140.87,-17151.84
1, -2,-8920.622,-8905.311,-8916.583,-8910.876
1, -1,-9406.869,-9424.575,-9412.548,-9418.655
2, -2,-15144.03,-15127.96,-15133.98,-15138.94
2, -3,-11662.13,-11652.09,-11657.04,-11668.44
1, -3,-8760.715,-8748.385,-8755.023,-8743.194
-7, 3,-15276.2,-15269.4,-15258.8,-15264.29
-6, 1,-25161.17,-25155.58,-25166.48,-25171.93
-2, 0,-24961.27,-24972.18,-24966.47,-24978.32
-1, 0,-22545.56,-22550.38,-22539.46,-22555.71
-1, -4,-7302.977,-7319.359,-7309.374,-7313.358
-1, -5,-4881.456,-4898.932,-4893.625,-4886.591
0, 0,-17393.63,-17405.52,-17399.46,-17411.1
6, -2,-15576.02,-15592.25,-15586.47,-15581.92
5, -1,-21024.18,-21030.3,-21018.97,-21013.45
4, -1,-21550.03,-21545.19,-21535.04,-21539.93
2, -4,-8508.864,-8514.438,-8497.236,-8502.384
1, -4,-7124.825,-7119.146,-7136.752,-7131.051
1, -5,-4942.577,-4935.743,-4947.472,-4952.548
-3, -7,-589.2318,-600.3488,-583.7429,-594.6542
-1, -6,-2390.167,-2374.39,-2379.677,-2384.549
-4, 2,-39449.51,-39455.1,-39444.2,-39439.39
-9, 0,-11067.23,-11057.7,-11062.17,-11073.09
-9, -1,-10238.67,-10234.43,-10228.38,-10222.19
-9, -2,-8965.773,-8954.641,-8971.562,-8960.481
-10, -2,-6702.57,-6698.284,-6714.849,-6709.549
-11, -2,-4787.727,-4794.449,-4782.998,-4800.349
-12, -2,-3139.639,-3135.319,-3146.569,-3128.843
3, 4,-23622.3,-23627.57,-23617.61,-23633.06
0, 5,-16662.36,-16646.44,-16657.2,-16651.26
-8, -1,-12946.36,-12930.39,-12941.02,-12935.58
-8, -2,-10918.53,-10923.12,-10934.64,-10930.05
-8, -3,-8547.325,-8541.118,-8552.748,-8536.426
-8, -4,-6317.299,-6311.613,-6328.74,-6323.31
1, 0,-22901.35,-22889.46,-22905.97,-22894.41
-9, -3,-7070.004,-7075.413,-7080.572,-7087.368
-10, -3,-5544.712,-5561.726,-5557.346,-5549.912
-10, -1,-7678.77,-7684.465,-7691.303,-7696.734
-10, 0,-8381.574,-8370.285,-8376.37,-8386.831
-10, 2,-7585.675,-7579.947,-7574.132,-7590.703
-11, 2,-5501.636,-5507.446,-5496.327,-5490.486
-11, 3,-4781.83,-4776.719,-4792.593,-4787.292
-12, 3,-3172.62,-3157.136,-3167.446,-3163.12
-13, 3,-1835.557,-1842.199,-1853.89,-1847.16
-14, 3,-829.6946,-813.0106,-818.0155,-822.7376
-14, 4,-635.2441,-646.542,-641.719,-627.4562
-13, 4,-1451.482,-1447.036,-1441.29,-1459.664
-13, 2,-2150.665,-2168.855,-2155.188,-2163.029
-14, 2,-998.4009,-980.8443,-985.3064,-992.4467
-15, 2,-259.993,-269.0057,-252.7098,-264.9345
7, 0,-18262.74,-18278.98,-18267.24,-18273.21
3, 5,-15838.67,-15843.96,-15833.28,-15849.02
3, 6,-7971.498,-7964.776,-7958.648,-7976.315
5, 6,-6038.269,-6049.983,-6043.42,-6033.117
-7, 4,-11870.11,-11863.88,-11875.68,-11881.6
-8, 4,-9060.683,-9066.715,-9055.55,-9073.12
-9, 4,-6979.313,-6967.753,-6985.395,-6974.298
-9, 5,-4858.565,-4853.059,-4863.358,-4869.8
-10, 5,-3476.379,-3472.199,-3465.723,-3483.368
-11, 5,-2564.896,-2559.524,-2552.258,-2569.316
-12, 5,-1628.212,-1644.296,-1634.669,-1640.274
-12, 6,-772.9454,-762.1633,-765.5222,-756.1057
-13, 6,-397.6906,-407.1583,-392.3883,-409.5302
-13, 5,-968.1623,-963.0825,-958.0102,-953.7277
-9, 6,-2308.975,-2305.412,-2316.129,-2300.443
-9, 7,-475.7618,-489.5974,-482.2879,-493.8297
-6, 7,-1188.755,-1171.453,-1183.433,-1177.088
1, -6,-2310.559,-2317.578,-2304.96,-2323.381
2, -6,-2637.585,-2627.503,-2621.769,-2631.531
2, -5,-5597.303,-5580.651,-5591.37,-5586.803
-6, -4,-8723.448,-8717.134,-8711.446,-8707.324
-9, -4,-5231.871,-5242.591,-5237.795,-5249.496
-10, -4,-4255.208,-4243.792,-4249.858,-4238.365
-11, -4,-3103.848,-3099.167,-3093.991,-3088.367
-11, -5,-1997.9,-2014.779,-2002.564,-2007.563
