3, 0,-623.5963,-628.2431,-625.5792,-629.0971
4, 0,-610.7481,-610.951,-612.7982,-615.8694
4, 1,-808.8654,-809.0405,-806.8183,-806.2942
5, 1,-718.2877,-717.009,-714.3491,-715.9566
5, 2,-648.0544,-647.4572,-646.5652,-645.5252
5, 3,-456.2957,-447.0889,-457.2598,-448.9819
5, 4,-297.1931,-298.8499,-300.8161,-305.575
5, 5,-175.3406,-176.2847,-177.5451,-187.4164
0, 2,-793.7125,-793.8442,-792.4405,-799.5449
1, 2,-809.001,-810.8275,-806.1703,-808.5266
1, 1,-754.6794,-752.6246,-755.455,-753.723
0, 1,-620.6001,-616.5209,-615.6913,-613.5076
-1, 2,-773.4462,-773.8451,-771.7137,-773.0042
-2, 2,-830.3987,-832.9015,-831.9106,-834.14
-2, 1,-851.6951,-851.1692,-848.4471,-849.957
-3, 1,-927.5417,-926.8055,-926.1764,-931.8055
-4, 1,-932.7631,-939.805,-931.972,-931.2638
-4, 0,-710.3475,-701.0858,-709.8911,-705.0597
-4, -1,-529.6047,-537.987,-530.6168,-530.826
-5, -1,-531.959,-528.8347,-529.9127,-527.1891
-5, -2,-441.9885,-456.3651,-446.5171,-448.472
-5, -3,-347.7284,-345.2257,-349.0434,-348.3364
-4, -3,-350.7335,-355.3759,-350.4661,-351.7498
-3, -3,-327.3972,-322.1094,-323.2544,-327.1985
-3, -4,-259.419,-252.128,-256.0084,-251.1062
-3, -5,-170.1037,-164.7626,-168.7381,-166.0883
-5, 0,-675.405,-673.4951,-675.0828,-671.2614
-6, 0,-571.5223,-567.3172,-569.7833,-568.4112
-7, 0,-477.1425,-482.8409,-478.4912,-479.7758
-8, 0,-392.1878,-394.6007,-396.3248,-394.9729
-8, 1,-404.8105,-394.3455,-396.6405,-394.9487
-9, 1,-297.5789,-295.3527,-296.5792,-300.3975
-10, 1,-212.9443,-220.5485,-213.6012,-212.0095
-11, 1,-154.7793,-154.4978,-156.0048,-156.2775
-12, 1,-103.4805,-107.919,-107.1212,-104.9667
-13, 1,-60.46521,-65.73054,-58.75112,-65.00145
-13, 0,-66.46214,-65.5105,-63.80131,-64.42373
-13, -1,-67.73576,-68.89388,-71.15775,-67.9965
-14, -1,-40.71323,-39.4196,-37.96739,-37.39883
-15, -1,-9.766901,-13.84008,-12.86915,-17.20059
2, 1,-872.8703,-870.631,-874.1489,-873.4875
3, 1,-864.2565,-861.4908,-859.3193,-862.3643
3, 2,-789.8533,-791.1235,-793.3309,-792.8801
3, 3,-549.1711,-549.4193,-549.9534,-545.8544
2, 3,-582.3553,-580.7454,-581.8304,-583.1663
1, 3,-594.4301,-592.7799,-597.9468,-592.3922
0, 3,-607.7892,-606.5229,-605.377,-607.8281
-1, 3,-589.7457,-588.7223,-585.1301,-586.3625
-2, 3,-615.5978,-610.8176,-613.4498,-612.0056
-2, 4,-430.9028,-419.4977,-417.9922,-420.147
-3, 4,-418.8249,-417.0425,-417.6485,-414.9873
-4, 4,-419.6106,-424.8048,-419.5144,-422.1098
-4, 5,-257.2884,-258.9249,-261.0252,-263.1764
-5, 5,-224.2649,-225.4048,-227.9188,-236.088
-6, 5,-190.1004,-190.4931,-185.1281,-186.7506
-6, 4,-307.7967,-309.222,-309.7991,-306.8612
-5, 4,-392.8499,-392.1193,-394.1641,-397.8313
-1, 4,-413.7172,-412.0214,-415.915,-411.2126
0, 4,-408.8879,-409.6404,-419.7636,-409.622
-3, 3,-625.1295,-626.9156,-629.8433,-628.7913
-3, 2,-864.5789,-857.7586,-859.6704,-857.0186
-5, 1,-872.5959,-877.9178,-874.1245,-873.4198
-5, 2,-788.6409,-787.712,-788.9129,-790.0876
-6, 2,-564.1469,-564.7214,-565.1848,-564.5388
-7, 2,-449.6555,-451.5689,-450.9731,-450.1198
-7, 1,-493.96,-492.4168,-496.4843,-492.7816
-5, 3,-566.6099,-565.9434,-566.4314,-571.007
-5, 6,-99.26514,-98.14279,-99.99916,-98.94034
-6, 6,-82.15278,-84.66974,-85.52614,-83.89587
-7, 6,-72.54361,-66.82256,-67.78441,-70.40598
-7, 5,-153.9501,-154.1231,-153.3296,-152.8255
-6, 3,-439.4792,-440.9838,-445.7857,-439.7812
-3, 0,-682.7181,-686.1392,-683.3497,-685.235
