3, 0,-11104.25,-11095.36,-11098.56,-11101.29
4, 0,-11302.88,-11306.57,-11299.75,-11310.01
4, 1,-14980.23,-14969.75,-14976.5,-14973.33
5, 1,-13495.17,-13488.07,-13491.7,-13498.22
5, 2,-12914.92,-12924.93,-12921.74,-12918
5, 3,-9810.794,-9807.369,-9800.218,-9803.062
5, 4,-7082.481,-7075.678,-7071.827,-7078.678
5, 5,-4509.378,-4499.652,-4503.063,-4506.422
0, 2,-14831.33,-14820.45,-14824.74,-14827.61
1, 2,-14946.47,-14952.38,-14949.04,-14942.89
1, 1,-13021.66,-13000.89,-12998.18,-13004.23
0, 1,-10930.8,-10926.42,-10933.64,-10937.05
-1, 2,-14876.2,-14866.04,-14868.95,-14873.19
-2, 2,-15677.8,-15674.95,-15697.02,-15681.61
-2, 1,-15429.16,-15422.86,-15426.85,-15432.96
-3, 1,-15979.48,-15976.81,-15973.59,-15969.57
-4, 1,-15503.14,-15506.7,-15500,-15510.38
-4, 0,-11305.59,-11309.18,-11302.68,-11299.42
-4, -1,-8331.219,-8327.598,-8320.833,-8324.094
-5, -1,-8021.726,-8011.173,-8027.812,-8018.456
-5, -2,-6654.44,-6651.497,-6648.6,-6644.75
-5, -3,-5152.404,-5145.18,-5148.875,-5155.865
-4, -3,-5462.428,-5466.145,-5473.432,-5455.426
-3, -3,-5221.111,-5225.314,-5229.331,-5231.796
-3, -4,-3803.925,-3801.158,-3792.942,-3797.572
-3, -5,-2359.39,-2350.286,-2352.844,-2369.722
-5, 0,-10778.25,-10767.76,-10775.24,-10771.64
-6, 0,-8719.123,-8725.801,-8723.139,-8729.563
-7, 0,-6976.605,-6973.656,-6969.467,-6965.654
-8, 0,-5505.068,-5498.56,-5508.269,-5501.849
-8, 1,-5610.565,-5617.479,-5614.214,-5607.02
-9, 1,-4154.279,-4158.634,-4162.639,-4165.487
-10, 1,-3170.224,-3163.276,-3174.148,-3167.2
-11, 1,-2235.677,-2224.869,-2230.676,-2227.419
-12, 1,-1479.293,-1487.462,-1497.078,-1489.132
-13, 1,-907.8862,-904.3737,-910.9033,-899.6013
-13, 0,-890.5726,-885.4473,-894.2664,-883.153
-13, -1,-859.3181,-854.7259,-865.2286,-862.9647
-14, -1,-419.238,-415.1058,-424.7522,-422.1972
-15, -1,-111.035,-110.1017,-115.528,-107.3073
2, 1,-15295.71,-15288.39,-15292.26,-15285.75
3, 1,-15767.02,-15756.64,-15762.52,-15759.9
3, 2,-15438.13,-15446.46,-15443.77,-15440.14
3, 3,-11981.89,-11975.1,-11978.25,-11984.92
2, 3,-12289.87,-12296.85,-12300.07,-12293.38
1, 3,-11971.61,-11966.99,-11973.8,-11964.25
0, 3,-11923.62,-11916.47,-11926.13,-11921.1
-1, 3,-12003.11,-12025.92,-12009.23,-12005.46
-2, 3,-12259.75,-12252.46,-12263.11,-12256.72
-2, 4,-9042.2,-9045.516,-9039.085,-9035.528
-3, 4,-8808.795,-8813.03,-8816.704,-8819.104
-4, 4,-8224.596,-8218.579,-8213.917,-8221.666
-4, 5,-5340.526,-5333.763,-5343.664,-5336.613
-5, 5,-4803.19,-4796.18,-4806.137,-4800.162
-6, 5,-3805.909,-3811.634,-3801.398,-3809.026
-6, 4,-5730.654,-5733.423,-5737.575,-5726.648
-5, 4,-7396.59,-7400.313,-7402.957,-7392.481
-1, 4,-8832.757,-8840.28,-8830.119,-8836.659
0, 4,-8869.589,-8862.121,-8865.101,-8858.358
-3, 3,-12168.67,-12177.75,-12175.06,-12171.29
-3, 2,-15727.1,-15723.61,-15730.56,-15733.7
-5, 1,-13993.26,-13990.22,-13997.14,-13986.78
-5, 2,-13117.29,-13100.29,-13106.86,-13110.23
-6, 2,-9092.324,-9097.866,-9101.326,-9095.052
-7, 2,-7036.338,-7060.405,-7043.23,-7039.007
-7, 1,-7370.434,-7374.184,-7367.226,-7363.955
-5, 3,-10164.24,-10158.07,-10161.81,-10154.69
-5, 6,-2319.78,-2313.35,-2324.346,-2317.099
-6, 6,-1837.606,-1833.99,-1841.334,-1844.449
-7, 6,-1415.212,-1424.078,-1418.967,-1420.681
-7, 5,-2943.156,-2935.799,-2931.76,-2939.68
-6, 3,-7483.278,-7480.125,-7487.355,-7489.393
-3, 0,-11197.77,-11187.56,-11190.36,-11195.12
-6, -1,-7271.375,-7275.405,-7291.658,-7281.864
-7, -1,-6235.028,-6238.751,-6228.228,-6231.391
-7, -2,-5052.879,-5045.266,-5042.518,-5035.267
-7, -3,-3939.957,-3946.157,-3944.208,-3935.665
-7, -4,-2991.77,-2997.833,-2994.975,-3002.369
-7, -5,-1965.075,-1960.975,-1957.451,-1954.62
-1, 5,-5923.268,-5916.255,-5920.297,-5912.158
-1, 6,-2974.814,-2971.954,-2966.78,-2964.873
0, 6,-2936.031,-2933.418,-2929.434,-2940.553
1, 6,-2999.152,-2997.312,-3002.778,-3007.109
2, 6,-2988.862,-2985.792,-2981.506,-2979.508
2, 5,-5984.067,-5977.725,-5981.633,-5973.386
