-1, 2,145.0257,237.3618,321.5544,217.2875
-2, 2,249.2491,318.1346,278.4831,245.0309
-2, 3,169.2302,275.2419,209.921,159.1189
-2, 4,125.2197,98.36248,208.4118,82.04929
-3, 4,107.2239,126.8524,121.0209,114.1945
-3, 3,174.342,154.518,184.7293,230.6032
-1, 3,183.3708,167.6152,204.9938,140.6845
0, 3,121.864,151.5446,212.4176,154.6065
0, 4,102.4841,74.66728,128.299,62.80701
0, 5,52.14035,91.75562,53.30693,45.28251
0, 6,58.72477,15.99948,24.46588,30.0401
0, 7,5.805974,1.753284,17.65859,13.23457
-5, 2,164.0937,249.7141,197.7084,284.8801
-5, 3,187.9563,148.3447,164.4585,155.656
-4, 3,163.7567,161.0783,225.1846,173.4876
-4, 4,106.1282,106.3207,147.5513,100.8477
-4, 5,72.14928,41.97479,96.20141,37.84667
-3, 5,46.68045,64.47636,85.40831,66.49357
-3, 6,29.93236,21.28027,18.26526,48.34478
-3, 7,2.419052,3.697051,10.15895,4.880963
-1, 4,159.2846,89.16058,98.62721,82.36575
-1, 5,61.74242,94.42417,53.04885,48.70144
-1, 6,41.47028,15.56095,62.36031,27.73812
-1, 7,9.4303,2.227931,4.663003,5.000844
-2, 0,128.0848,197.8037,127.2607,144.9126
-3, 0,243.4663,178.6654,165.8534,177.6599
-3, -1,144.908,151.2285,181.5551,150.7785
-2, -1,118.9125,99.78568,142.4037,84.78488
-2, -2,155.8708,99.20299,93.48083,123.3672
-1, -2,72.05434,57.63941,77.12742,82.79144
-1, -1,83.71758,41.24013,34.33352,51.4856
-2, 1,221.1358,330.7823,223.2276,196.1096
-3, 2,355.2263,263.0449,207.2922,263.9242
-3, 1,233.142,267.2407,352.7145,282.798
-4, 0,259.9535,365.3226,196.2338,193.5619
-4, -1,277.9286,177.0242,197.3917,204.124
-4, -2,107.5197,239.0402,206.6688,162.8244
-4, -3,129.0382,181.8037,76.08987,107.2308
-5, -3,170.225,128.3063,123.9324,117.9029
-5, -2,143.8082,230.2249,176.2106,152.8915
-3, -2,202.6311,137.4265,144.0084,124.7545
-5, -1,222.6546,156.2527,171.0791,164.8816
-6, -1,215.0284,169.9021,156.0016,122.0492
-6, 0,134.6347,170.3111,160.8833,232.8361
-5, 0,145.5241,228.1878,202.4601,215.9735
-6, 1,177.9708,205.9698,236.6106,167.4597
-5, 1,210.1599,225.9157,206.8367,365.4401
-6, 2,231.9761,190.5096,135.5866,141.5632
-7, 1,153.9867,224.5287,162.1438,127.9568
-8, 1,185.5587,72.59422,108.0525,106.5014
-8, 2,104.2006,92.94383,75.78751,126.9964
-8, 3,53.52436,90.83072,61.90608,70.16882
-9, 3,41.02251,56.7399,77.10368,52.60006
-10, 3,48.45848,22.18785,33.46289,73.92247
-10, 4,19.31968,45.09298,11.04832,29.55416
-11, 4,25.61852,24.78279,21.19304,14.99741
-11, 3,37.51588,40.38784,32.58647,34.57603
-10, 2,32.21501,44.24647,44.61787,95.38275
-11, 2,45.14705,29.21283,29.58491,57.05487
-11, 1,31.62447,64.44859,31.68703,30.86906
-11, 0,72.30607,46.93484,58.60146,48.67664
-10, 0,59.19154,52.42362,53.69613,112.4571
-10, -1,101.9256,52.07117,52.26172,53.94065
-11, -1,77.5946,44.50176,42.42675,43.27935
-12, -1,28.47711,54.37693,25.30285,45.32478
-12, 0,54.8239,32.27672,31.48336,38.93518
-13, 0,16.90611,22.45954,37.27951,19.78092
-4, 1,433.4355,277.1526,303.7825,293.2605
-7, 0,146.432,189.4584,139.9966,170.5506
-7, -1,121.0397,190.122,127.9937,137.5973
-6, -2,181.4994,127.6966,165.2624,226.7262
-7, -2,189.4984,126.2536,124.7018,167.7751
-7, -3,137.3253,109.497,115.9002,198.1212
-6, -3,137.1235,161.8724,196.6231,132.7968
-3, -3,138.213,125.2433,117.2267,111.024
-4, -4,96.41001,108.2223,121.8848,104.3253
-4, -5,61.75235,71.48193,65.06635,100.2991
-3, -5,55.27015,122.9115,65.48055,93.44476
-2, -5,32.74087,63.69997,98.37631,80.28322
-1, -5,74.48325,57.40842,33.07907,58.75558
-1, -6,14.09342,40.24902,53.11842,20.88326
-1, -7,3.223249,0,15.20652,2.496364
-1, 0,121.651,191.4845,124.4864,109.1145
-2, -3,156.6172,88.00658,83.90572,94.02348
0, -2,47.94732,45.84634,81.83892,58.75212
0, -3,94.48385,68.13829,57.04026,42.42005
-1, -3,97.26463,85.45595,45.46727,64.70885
-1, -4,62.08318,104.6165,55.56295,61.70321
0, -5,70.53519,45.79096,31.95138,38.29672
1, -5,30.93804,50.53627,25.77529,42.36867
2, -5,24.62792,67.28323,28.94176,45.07277
2, -6,18.24781,13.70072,29.3706,15.58826
2, -7,2.790789,9.074851,15.2539,0
-1, 1,243.6121,167.2351,139.326,193.4183
-4, 2,214.7195,261.7639,246.4746,368.5643
-2, 5,65.76638,61.34478,71.67007,47.4392
-2, 6,42.2612,32.67981,35.7989,50.52516
0, 1,149.1157,144.6668,171.116,142.8585
1, 1,189.4328,211.1166,158.4969,232.3694
1, 2,215.1751,235.4299,211.0748,359.367
1, 3,126.5608,124.4836,229.4221,147.1307
2, 3,213.5481,160.5977,181.9672,164.6731
3, 3,131.6857,147.4686,236.5375,144.957
3, 2,270.3043,225.5649,217.8138,182.9175
4, 2,151.7331,165.9251,168.2941,261.8673
4, 3,132.497,93.76531,116.0728,200.9097
4, 4,71.33158,77.68599,93.9285,55.07685
5, 4,70.50854,50.91494,61.00532,50.77319
5, 3,91.65052,88.75923,190.775,100.9727
